Observation id,Date,Hour,Week,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
1062366,20200922,3,2,3/18/2021 14:00,,F:/1062366/splits/1062366_20200922_21_0003.mov,601,10,Mouse 2,Chasing,Agonistic,1,STATE,327.202,329.451,2.249,,
1062366,20200922,3,2,3/18/2021 14:00,,F:/1062366/splits/1062366_20200922_21_0003.mov,601,10,Mouse 1,Fleeing,Agonistic,2,STATE,327.702,329.952,2.25,,
1062366,20200922,3,2,3/18/2021 14:00,,F:/1062366/splits/1062366_20200922_21_0003.mov,601,10,Mouse 2,Chasing,Agonistic,1,STATE,449.152,457.902,8.75,,
1062366,20200922,3,2,3/18/2021 14:00,,F:/1062366/splits/1062366_20200922_21_0003.mov,601,10,Mouse 1,Fleeing,Agonistic,2,STATE,449.651,454.902,5.251,,
1062366,20200922,3,2,3/18/2021 14:00,,F:/1062366/splits/1062366_20200922_21_0003.mov,601,10,Mouse 1,Fleeing,Agonistic,2,STATE,455.902,457.652,1.75,,
1062366,20200922,3,2,3/18/2021 14:00,,F:/1062366/splits/1062366_20200922_21_0003.mov,601,10,Mouse 1,Induced Flee,Agonistic,2,STATE,479.402,483.151,3.749,,
1062366,20200922,3,2,3/18/2021 14:00,,F:/1062366/splits/1062366_20200922_21_0003.mov,601,10,Mouse 2,Chasing,Agonistic,1,STATE,482.902,485.901,2.999,,
1062366,20200922,3,2,3/18/2021 14:00,,F:/1062366/splits/1062366_20200922_21_0003.mov,601,10,Mouse 1,Fleeing,Agonistic,2,STATE,483.152,485.401,2.249,,
1062366,20200922,3,2,3/18/2021 14:00,,F:/1062366/splits/1062366_20200922_21_0003.mov,601,10,Mouse 1,Fleeing,Agonistic,2,STATE,528.002,534.002,6,,
1062366,20200922,3,2,3/18/2021 14:00,,F:/1062366/splits/1062366_20200922_21_0003.mov,601,10,Mouse 2,Chasing,Agonistic,1,STATE,528.252,542.002,13.75,,
1062366,20200922,3,2,3/18/2021 14:00,,F:/1062366/splits/1062366_20200922_21_0003.mov,601,10,Mouse 1,Fleeing,Agonistic,2,STATE,534.502,538.501,3.999,,
1062366,20200922,3,2,3/18/2021 14:00,,F:/1062366/splits/1062366_20200922_21_0003.mov,601,10,Mouse 1,Fleeing,Agonistic,2,STATE,539.502,542.252,2.75,,
1062366,20200922,3,2,3/18/2021 14:00,,F:/1062366/splits/1062366_20200922_21_0003.mov,601,10,Mouse 1,Fleeing,Agonistic,2,STATE,546.752,548.751,1.999,,
1062366,20200922,3,2,3/18/2021 14:00,,F:/1062366/splits/1062366_20200922_21_0003.mov,601,10,Mouse 2,Chasing,Agonistic,1,STATE,565.102,567.852,2.75,,
1062366,20200922,3,2,3/18/2021 14:00,,F:/1062366/splits/1062366_20200922_21_0003.mov,601,10,Mouse 1,Fleeing,Agonistic,2,STATE,566.602,568.352,1.75,,
1062366,20200922,3,2,3/18/2021 14:00,,F:/1062366/splits/1062366_20200922_21_0003.mov,601,10,Mouse 2,Chasing,Agonistic,1,STATE,576.602,578.852,2.25,,
1062366,20200922,3,2,3/18/2021 14:00,,F:/1062366/splits/1062366_20200922_21_0003.mov,601,10,Mouse 1,Fleeing,Agonistic,2,STATE,576.851,578.852,2.001,,
1062366,20200922,3,2,3/18/2021 14:00,,F:/1062366/splits/1062366_20200922_21_0003.mov,601,10,Mouse 2,Chasing,Agonistic,1,STATE,580.602,587.602,7,,
1062366,20200922,3,2,3/18/2021 14:00,,F:/1062366/splits/1062366_20200922_21_0003.mov,601,10,Mouse 1,Fleeing,Agonistic,2,STATE,581.602,583.102,1.5,,
1062366,20200922,3,2,3/18/2021 14:00,,F:/1062366/splits/1062366_20200922_21_0003.mov,601,10,Mouse 1,Fleeing,Agonistic,2,STATE,585.102,587.852,2.75,,
1062366,20200922,3,2,3/18/2021 14:00,,F:/1062366/splits/1062366_20200922_21_0003.mov,601,10,Mouse 2,Chasing,Agonistic,1,STATE,589.602,591.602,2,,
1062366,20200922,3,2,3/18/2021 14:00,,F:/1062366/splits/1062366_20200922_21_0003.mov,601,10,Mouse 1,Fleeing,Agonistic,2,STATE,589.852,591.851,1.999,,
1062366,20200922,3,2,3/18/2021 14:00,,F:/1062366/splits/1062366_20200922_21_0003.mov,601,10,Mouse 1,Induced Flee,Agonistic,2,STATE,594.852,596.852,2,,
1062366,20200924,5,2,3/22/2021 15:13,,F:/1062366/splits/1062366_20200924_21_0005.mov,601,10,Mouse 2,Unseen,Other,,STATE,0,113.052,113.052,,
1062366,20200924,4,2,3/23/2021 10:11,,F:/1062366/splits/1062366_20200924_21_0004.mov,599,10,Mouse 2,Unseen,Other,,STATE,0.351,21.701,21.35,,
1062366,20200924,4,2,3/23/2021 10:11,,F:/1062366/splits/1062366_20200924_21_0004.mov,599,10,Mouse 1,Induced Flee,Agonistic,2,STATE,54.202,55.451,1.249,,
1062366,20200924,4,2,3/23/2021 10:11,,F:/1062366/splits/1062366_20200924_21_0004.mov,599,10,Mouse 1,Induced Flee,Agonistic,2,STATE,118.052,118.555,0.503,,
1062366,20200924,4,2,3/23/2021 10:11,,F:/1062366/splits/1062366_20200924_21_0004.mov,599,10,Mouse 1,Induced Flee,Agonistic,2,STATE,127.056,130.052,2.996,,
1062366,20200924,4,2,3/23/2021 10:11,,F:/1062366/splits/1062366_20200924_21_0004.mov,599,10,Mouse 2,Unseen,Other,,STATE,137.152,143.401,6.249,,
1062366,20200924,4,2,3/23/2021 10:11,,F:/1062366/splits/1062366_20200924_21_0004.mov,599,10,Mouse 1,Induced Flee,Agonistic,2,STATE,146.902,148.652,1.75,,
1062366,20200924,4,2,3/23/2021 10:11,,F:/1062366/splits/1062366_20200924_21_0004.mov,599,10,Mouse 1,Induced Flee,Agonistic,2,STATE,151.902,153.151,1.249,,
1062366,20200924,5,2,3/22/2021 15:13,,F:/1062366/splits/1062366_20200924_21_0005.mov,601,10,Mouse 2,Unseen,Other,,STATE,159.902,201.502,41.6,,
1062366,20200924,5,2,3/22/2021 15:13,,F:/1062366/splits/1062366_20200924_21_0005.mov,601,10,Mouse 1,Fleeing,Agonistic,2,STATE,202.752,206.752,4,,
1062366,20200924,5,2,3/22/2021 15:13,,F:/1062366/splits/1062366_20200924_21_0005.mov,601,10,Mouse 2,Chasing,Agonistic,1,STATE,202.752,206.251,3.499,,
1062366,20200924,5,2,3/22/2021 15:13,,F:/1062366/splits/1062366_20200924_21_0005.mov,601,10,Mouse 1,Unseen,Other,,STATE,207.753,218.75,10.997,,
1062366,20200924,5,2,3/22/2021 15:13,,F:/1062366/splits/1062366_20200924_21_0005.mov,601,10,Mouse 1,Induced Flee,Agonistic,2,STATE,218.751,219.752,1.001,,
1062366,20200924,5,2,3/22/2021 15:13,,F:/1062366/splits/1062366_20200924_21_0005.mov,601,10,Mouse 1,Unseen,Other,,STATE,219.002,219.751,0.749,,
1062366,20200924,4,2,3/23/2021 10:11,,F:/1062366/splits/1062366_20200924_21_0004.mov,599,10,Mouse 2,Chasing,Agonistic,1,STATE,237.503,243.001,5.498,,
1062366,20200924,4,2,3/23/2021 10:11,,F:/1062366/splits/1062366_20200924_21_0004.mov,599,10,Mouse 1,Fleeing,Agonistic,2,STATE,237.751,243.256,5.505,,
1062366,20200924,5,2,3/22/2021 15:13,,F:/1062366/splits/1062366_20200924_21_0005.mov,601,10,Mouse 1,Induced Flee,Agonistic,2,STATE,256.101,257.351,1.25,,
1062366,20200924,5,2,3/22/2021 15:13,,F:/1062366/splits/1062366_20200924_21_0005.mov,601,10,Mouse 1,Unseen,Other,,STATE,265.352,307.602,42.25,,
1062366,20200924,4,2,3/23/2021 10:11,,F:/1062366/splits/1062366_20200924_21_0004.mov,599,10,Mouse 2,Unseen,Other,,STATE,325.453,560.352,234.899,,
1062366,20200924,5,2,3/22/2021 15:13,,F:/1062366/splits/1062366_20200924_21_0005.mov,601,10,Mouse 1,Unseen,Other,,STATE,329.952,395.551,65.599,,
1062366,20200924,5,2,3/22/2021 15:13,,F:/1062366/splits/1062366_20200924_21_0005.mov,601,10,Mouse 2,Inactive,Other,,STATE,408.301,599.102,190.801,,
1062366,20200924,5,2,3/22/2021 15:13,,F:/1062366/splits/1062366_20200924_21_0005.mov,601,10,Mouse 1,Unseen,Other,,STATE,529.252,578.601,49.349,,
1062366,20200929,4,3,4/13/2021 14:48,,F:/1062366/splits/1062366_20200929_21_0004.mov,599,10,Mouse 1,Inactive,Other,,STATE,14.702,597.8,583.098,,
1062366,20200929,5,3,4/13/2021 14:54,,F:/1062366/splits/1062366_20200929_21_0005.mov,601,10,Mouse 2,Inactive,Other,,STATE,14.702,356.701,341.999,,
1062366,20200929,5,3,4/13/2021 14:54,,F:/1062366/splits/1062366_20200929_21_0005.mov,601,10,Mouse 1,Inactive,Other,,STATE,15.452,356.201,340.749,,
1062366,20200929,4,3,4/13/2021 14:48,,F:/1062366/splits/1062366_20200929_21_0004.mov,599,10,Mouse 2,Inactive,Other,,STATE,15.702,598.4,582.698,,
1062366,20200929,5,3,4/13/2021 14:54,,F:/1062366/splits/1062366_20200929_21_0005.mov,601,10,Mouse 2,Inactive,Other,,STATE,520.251,598.851,78.6,,
1062366,20200929,5,3,4/13/2021 14:54,,F:/1062366/splits/1062366_20200929_21_0005.mov,601,10,Mouse 1,Inactive,Other,,STATE,521.251,598.352,77.101,,
1062366,20200930,5,3,4/18/2021 13:31,,F:/1062366/splits/1062366_20200930_21_0005.mov,601,10,Mouse 2,Inactive,Other,,STATE,15.206,416.302,401.096,,
1062366,20200930,5,3,4/18/2021 13:31,,F:/1062366/splits/1062366_20200930_21_0005.mov,601,10,Mouse 1,Inactive,Other,,STATE,15.451,416.551,401.1,,
1062366,20200930,6,3,4/18/2021 13:38,,F:/1062366/splits/1062366_20200930_21_0000.mov,600.9,10,Mouse 1,Induced Flee,Agonistic,2,STATE,116.951,118.955,2.004,,
1062366,20200930,6,3,4/18/2021 13:38,,F:/1062366/splits/1062366_20200930_21_0000.mov,600.9,10,Mouse 1,Induced Flee,Agonistic,2,STATE,132.805,134.554,1.749,,
1062366,20200930,6,3,4/18/2021 13:38,,F:/1062366/splits/1062366_20200930_21_0000.mov,600.9,10,Mouse 1,Induced Flee,Agonistic,2,STATE,258.001,259.502,1.501,,
1062366,20200930,6,3,4/18/2021 13:38,,F:/1062366/splits/1062366_20200930_21_0000.mov,600.9,10,Mouse 2,Chasing,Agonistic,1,STATE,271.502,274.251,2.749,,
1062366,20200930,6,3,4/18/2021 13:38,,F:/1062366/splits/1062366_20200930_21_0000.mov,600.9,10,Mouse 1,Fleeing,Agonistic,2,STATE,272.252,274.001,1.749,,
1062366,20200930,6,3,4/18/2021 13:38,,F:/1062366/splits/1062366_20200930_21_0000.mov,600.9,10,Mouse 1,Induced Flee,Agonistic,2,STATE,279.752,282.001,2.249,,
1062366,20200930,6,3,4/18/2021 13:38,,F:/1062366/splits/1062366_20200930_21_0000.mov,600.9,10,Mouse 1,Induced Flee,Agonistic,2,STATE,398.705,400.705,2,,
1062366,20200930,5,3,4/18/2021 13:31,,F:/1062366/splits/1062366_20200930_21_0005.mov,601,10,Mouse 2,Inactive,Other,,STATE,470.651,526.752,56.101,,
1062366,20200930,5,3,4/18/2021 13:31,,F:/1062366/splits/1062366_20200930_21_0005.mov,601,10,Mouse 1,Inactive,Other,,STATE,471.154,527.752,56.598,,
1062366,20200930,6,3,4/18/2021 13:38,,F:/1062366/splits/1062366_20200930_21_0000.mov,600.9,10,Mouse 1,Induced Flee,Agonistic,2,STATE,473.802,475.552,1.75,,
1062366,20200930,6,3,4/18/2021 13:38,,F:/1062366/splits/1062366_20200930_21_0000.mov,600.9,10,Mouse 1,Induced Flee,Agonistic,2,STATE,482.552,484.052,1.5,,
1062366,20200930,6,3,4/18/2021 13:38,,F:/1062366/splits/1062366_20200930_21_0000.mov,600.9,10,Mouse 2,Chasing,Agonistic,1,STATE,485.802,488.552,2.75,,
1062366,20200930,6,3,4/18/2021 13:38,,F:/1062366/splits/1062366_20200930_21_0000.mov,600.9,10,Mouse 1,Fleeing,Agonistic,2,STATE,486.051,488.801,2.75,,
1062366,20200930,6,3,4/18/2021 13:38,,F:/1062366/splits/1062366_20200930_21_0000.mov,600.9,10,Mouse 1,Induced Flee,Agonistic,2,STATE,492.901,493.652,0.751,,
1062366,20200930,6,3,4/18/2021 13:38,,F:/1062366/splits/1062366_20200930_21_0000.mov,600.9,10,Mouse 1,Induced Flee,Agonistic,2,STATE,498.151,499.902,1.751,,
1062366,20200930,6,3,4/18/2021 13:38,,F:/1062366/splits/1062366_20200930_21_0000.mov,600.9,10,Mouse 1,Induced Flee,Agonistic,2,STATE,508.152,510.401,2.249,,
1062366,20200930,6,3,4/18/2021 13:38,,F:/1062366/splits/1062366_20200930_21_0000.mov,600.9,10,Mouse 2,Chasing,Agonistic,1,STATE,543.402,545.402,2,,
1062366,20200930,6,3,4/18/2021 13:38,,F:/1062366/splits/1062366_20200930_21_0000.mov,600.9,10,Mouse 1,Fleeing,Agonistic,2,STATE,543.406,544.656,1.25,,
1062366,20201001,4,3,4/18/2021 13:56,,F:/1062366/splits/1062366_20201001_21_0004.mov,599,10,Mouse 1,Inactive,Other,,STATE,15.701,86.301,70.6,,
1062366,20201001,6,3,4/18/2021 14:05,,F:/1062366/splits/1062366_20201001_21_0000.mov,600.9,10,Mouse 1,Induced Flee,Agonistic,2,STATE,67.851,69.101,1.25,,
1062366,20201001,4,3,4/18/2021 13:56,,F:/1062366/splits/1062366_20201001_21_0004.mov,599,10,Mouse 1,Induced Flee,Agonistic,2,STATE,87.301,90.051,2.75,,
1062366,20201001,4,3,4/18/2021 13:56,,F:/1062366/splits/1062366_20201001_21_0004.mov,599,10,Mouse 2,Inactive,Other,,STATE,221.252,363.052,141.8,,
1062366,20201001,6,3,4/18/2021 14:05,,F:/1062366/splits/1062366_20201001_21_0000.mov,600.9,10,Mouse 1,Inactive,Other,,STATE,412.701,510.654,97.953,,
1064394,916,2,1,2/22/2021 16:21,,F:/1064394/splits/1064394_20200916_21_0002.mov,599,10,Mouse 2,Induced Flee,Agonistic,1,STATE,20.202,21.202,1,,
1064394,916,2,1,2/22/2021 16:21,,F:/1064394/splits/1064394_20200916_21_0002.mov,599,10,Mouse 2,Inactive,Other,,STATE,38.952,53.452,14.5,,
1064394,916,2,1,2/22/2021 16:21,,F:/1064394/splits/1064394_20200916_21_0002.mov,599,10,Mouse 1,Chasing,Agonistic,2,STATE,122.052,126.052,4,,
1064394,916,2,1,2/22/2021 16:21,,F:/1064394/splits/1064394_20200916_21_0002.mov,599,10,Mouse 2,Fleeing,Agonistic,1,STATE,122.552,125.302,2.75,,
1064394,916,2,1,2/22/2021 16:21,,F:/1064394/splits/1064394_20200916_21_0002.mov,599,10,Mouse 2,Fleeing,Agonistic,1,STATE,129.652,131.402,1.75,,
1064394,916,2,1,2/22/2021 16:21,,F:/1064394/splits/1064394_20200916_21_0002.mov,599,10,Mouse 1,Chasing,Agonistic,2,STATE,129.801,131.802,2.001,,
1064394,916,2,1,2/22/2021 16:21,,F:/1064394/splits/1064394_20200916_21_0002.mov,599,10,Mouse 2,Induced Flee,Agonistic,1,STATE,137.652,138.652,1,,
1064394,916,2,1,2/22/2021 16:21,,F:/1064394/splits/1064394_20200916_21_0002.mov,599,10,Mouse 2,Induced Flee,Agonistic,1,STATE,142.152,143.652,1.5,,
1064394,916,2,1,2/22/2021 16:21,,F:/1064394/splits/1064394_20200916_21_0002.mov,599,10,Mouse 2,Induced Flee,Agonistic,1,STATE,255.102,257.601,2.499,,
1064394,916,2,1,2/22/2021 16:21,,F:/1064394/splits/1064394_20200916_21_0002.mov,599,10,Mouse 2,Fleeing,Agonistic,1,STATE,297.101,299.102,2.001,,
1064394,916,2,1,2/22/2021 16:21,,F:/1064394/splits/1064394_20200916_21_0002.mov,599,10,Mouse 1,Chasing,Agonistic,2,STATE,297.352,299.602,2.25,,
1064394,916,2,1,2/22/2021 16:21,,F:/1064394/splits/1064394_20200916_21_0002.mov,599,10,Mouse 2,Fleeing,Agonistic,1,STATE,404.052,407.552,3.5,,
1064394,916,2,1,2/22/2021 16:21,,F:/1064394/splits/1064394_20200916_21_0002.mov,599,10,Mouse 1,Chasing,Agonistic,2,STATE,404.302,407.551,3.249,,
1064394,916,2,1,2/22/2021 16:21,,F:/1064394/splits/1064394_20200916_21_0002.mov,599,10,Mouse 2,Inactive,Other,,STATE,426.802,461.152,34.35,,
1064394,916,2,1,2/22/2021 16:21,,F:/1064394/splits/1064394_20200916_21_0002.mov,599,10,Mouse 2,Induced Flee,Agonistic,1,STATE,487.652,490.402,2.75,,
1064394,916,2,1,2/22/2021 16:21,,F:/1064394/splits/1064394_20200916_21_0002.mov,599,10,Mouse 1,Chasing,Agonistic,2,STATE,588.602,591.852,3.25,,
1064394,916,2,1,2/22/2021 16:21,,F:/1064394/splits/1064394_20200916_21_0002.mov,599,10,Mouse 2,Fleeing,Agonistic,1,STATE,589.852,592.101,2.249,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Induced Flee,Agonistic,1,STATE,41.952,43.702,1.75,,
1064394,20200915,4,1,2/16/2021 14:16,,F:/1064394/splits/1064394_20200915_21_0004.mov,599,10,Mouse 1,Inactive,Other,,STATE,44.701,59.952,15.251,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 1,Chasing,Agonistic,2,STATE,46.702,49.452,2.75,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Fleeing,Agonistic,1,STATE,46.951,50.201,3.25,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Induced Flee,Agonistic,1,STATE,68.701,69.952,1.251,,
1064394,20200915,4,1,2/16/2021 14:16,,F:/1064394/splits/1064394_20200915_21_0004.mov,599,10,Mouse 1,Inactive,Other,,STATE,104.802,116.302,11.5,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 1,Chasing,Agonistic,2,STATE,141.902,144.902,3,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Fleeing,Agonistic,1,STATE,142.405,144.652,2.247,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Fleeing,Agonistic,1,STATE,145.402,148.901,3.499,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 1,Chasing,Agonistic,2,STATE,145.652,148.902,3.25,,
1064394,20200915,4,1,2/16/2021 14:16,,F:/1064394/splits/1064394_20200915_21_0004.mov,599,10,Mouse 1,Inactive,Other,,STATE,180.552,255.601,75.049,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Induced Flee,Agonistic,1,STATE,201.752,204.002,2.25,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 1,Chasing,Agonistic,2,STATE,218.252,220.752,2.5,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Induced Flee,Agonistic,1,STATE,218.502,219.751,1.249,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Fleeing,Agonistic,1,STATE,219.751,221.501,1.75,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 1,Chasing,Agonistic,2,STATE,276.602,280.102,3.5,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Fleeing,Agonistic,1,STATE,276.602,280.352,3.75,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 1,Chasing,Agonistic,2,STATE,280.852,282.602,1.75,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Fleeing,Agonistic,1,STATE,281.102,282.352,1.25,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Inactive,Other,,STATE,296.352,305.352,9,,
1064394,20200915,4,1,2/16/2021 14:16,,F:/1064394/splits/1064394_20200915_21_0004.mov,599,10,Mouse 1,Inactive,Other,,STATE,300.101,427.802,127.701,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Induced Flee,Agonistic,1,STATE,305.852,307.602,1.75,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Induced Flee,Agonistic,1,STATE,318.202,319.202,1,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 1,Chasing,Agonistic,2,STATE,326.701,328.452,1.751,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Fleeing,Agonistic,1,STATE,326.701,327.952,1.251,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Inactive,Other,,STATE,360.702,378.802,18.1,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Induced Flee,Agonistic,1,STATE,407.552,408.552,1,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 1,Chasing,Agonistic,2,STATE,412.052,413.802,1.75,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Fleeing,Agonistic,1,STATE,412.552,413.552,1,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Fleeing,Agonistic,1,STATE,414.052,415.802,1.75,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 1,Chasing,Agonistic,2,STATE,414.301,416.052,1.751,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Induced Flee,Agonistic,1,STATE,458.902,459.902,1,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 1,Chasing,Agonistic,2,STATE,459.652,461.902,2.25,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Fleeing,Agonistic,1,STATE,460.152,462.152,2,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Induced Flee,Agonistic,1,STATE,466.401,467.902,1.501,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 1,Chasing,Agonistic,2,STATE,477.901,483.402,5.501,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Fleeing,Agonistic,1,STATE,478.151,483.402,5.251,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 1,Chasing,Agonistic,2,STATE,537.002,538.502,1.5,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Fleeing,Agonistic,1,STATE,537.252,539.002,1.75,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 1,Chasing,Agonistic,2,STATE,547.002,548.752,1.75,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Fleeing,Agonistic,1,STATE,547.252,549.002,1.75,,
1064394,20200915,4,1,2/16/2021 14:16,,F:/1064394/splits/1064394_20200915_21_0004.mov,599,10,Mouse 1,Inactive,Other,,STATE,551.001,598.351,47.35,,
1064394,20200915,4,1,2/16/2021 14:16,,F:/1064394/splits/1064394_20200915_21_0004.mov,599,10,Mouse 2,Inactive,Other,,STATE,556.602,573.351,16.749,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Induced Flee,Agonistic,1,STATE,587.602,588.602,1,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 1,Chasing,Agonistic,2,STATE,598.101,600.101,2,,
1064394,20200915,1,1,2/16/2021 14:28,,F:/1064394/splits/1064394_20200915_21_0001.mov,601,10,Mouse 2,Fleeing,Agonistic,1,STATE,598.852,600.101,1.249,,
1064394,20200916,1,1,2/22/2021 16:06,,F:/1064394/splits/1064394_20200916_21_0001.mov,601,10,Mouse 2,Fleeing,Agonistic,1,STATE,14.201,17.452,3.251,,
1064394,20200916,1,1,2/22/2021 16:06,,F:/1064394/splits/1064394_20200916_21_0001.mov,601,10,Mouse 1,Chasing,Agonistic,2,STATE,14.351,17.351,3,,
1064394,20200916,1,1,2/22/2021 16:06,,F:/1064394/splits/1064394_20200916_21_0001.mov,601,10,Mouse 2,Induced Flee,Agonistic,1,STATE,129.652,130.652,1,,
1064394,20200916,1,1,2/22/2021 16:06,,F:/1064394/splits/1064394_20200916_21_0001.mov,601,10,Mouse 2,Induced Flee,Agonistic,1,STATE,144.901,146.402,1.501,,
1064394,20200916,1,1,2/22/2021 16:06,,F:/1064394/splits/1064394_20200916_21_0001.mov,601,10,Mouse 1,Chasing,Agonistic,2,STATE,189.501,191.502,2.001,,
1064394,20200916,1,1,2/22/2021 16:06,,F:/1064394/splits/1064394_20200916_21_0001.mov,601,10,Mouse 2,Fleeing,Agonistic,1,STATE,190.252,194.502,4.25,,
1064394,20200916,1,1,2/22/2021 16:06,,F:/1064394/splits/1064394_20200916_21_0001.mov,601,10,Mouse 1,Chasing,Agonistic,2,STATE,192.252,194.252,2,,
1064394,20200916,1,1,2/22/2021 16:06,,F:/1064394/splits/1064394_20200916_21_0001.mov,601,10,Mouse 2,Fleeing,Agonistic,1,STATE,253.851,257.102,3.251,,
1064394,20200916,1,1,2/22/2021 16:06,,F:/1064394/splits/1064394_20200916_21_0001.mov,601,10,Mouse 1,Chasing,Agonistic,2,STATE,253.852,257.852,4,,
1064394,20200916,1,1,2/22/2021 16:06,,F:/1064394/splits/1064394_20200916_21_0001.mov,601,10,Mouse 1,Chasing,Agonistic,2,STATE,276.102,279.602,3.5,,
1064394,20200916,1,1,2/22/2021 16:06,,F:/1064394/splits/1064394_20200916_21_0001.mov,601,10,Mouse 2,Fleeing,Agonistic,1,STATE,276.102,279.601,3.499,,
1064394,20200916,1,1,2/22/2021 16:06,,F:/1064394/splits/1064394_20200916_21_0001.mov,601,10,Mouse 2,Fleeing,Agonistic,1,STATE,294.102,297.352,3.25,,
